,Date,Player1,Player2,Sets_P1,Sets_P2,G1_P1,G1_P2,G2_P1,G2_P2,G3_P1,G3_P2,G4_P1,G4_P2,G5_P1,G5_P2,Total_P1,Total_P2,Total_Score,Total_Allowed_P1,Total_Allowed_P2,Over_74,G5,G4,Odds_P1,Odds_P2,pythagorean_P1,pythagorean_P2,D_Sets,D_G1,D_G2,D_G3,D_G4,D_G5,D_Odds,D_Total,D_Total_Allowed
389,1759407900,580890,385950,2.0692677983936894,1.7511223865169765,9.960727547870594,9.584690410161143,9.549766951853027,9.058365343065791,9.229651184430653,8.672618730651065,6.130464024790314,6.637923576516949,2.3782821845412725,3.9666358749228476,55,53,108,35.75138426073973,41.57047693648031,1,1,0,1.709,1.968,0.5064987192938974,0.4697375030195209,0.318,0.376,0.491,0.557,-0.507,-1.588,-0.259,2,-5.819
387,1759408500,968152,697468,2.1328413760584675,1.7282896619202819,9.603398725969397,9.096485278089036,9.5440612737002,9.816279048842286,10.037629714029068,9.670982243989288,6.235723597156096,7.009565351745267,3.3686573069954346,2.048492971321229,41,34,75,39.104023655427504,40.69112912502919,1,0,1,0.0,0.0,0.496412244168481,0.4727698073925797,0.405,0.507,-0.272,0.367,-0.774,1.32,0.0,7,-1.587
388,1759408500,968152,697468,2.1328413760584675,1.7282896619202819,9.603398725969397,9.096485278089036,9.5440612737002,9.816279048842286,10.037629714029068,9.670982243989288,6.235723597156096,7.009565351745267,3.3686573069954346,2.048492971321229,41,34,75,39.104023655427504,40.69112912502919,1,0,1,1.585,2.195,0.496412244168481,0.4727698073925797,0.405,0.507,-0.272,0.367,-0.774,1.32,-0.61,7,-1.587
386,1759408800,981770,750669,1.9593588114605698,1.8593003157695573,10.38756279471122,9.133522509730613,9.114493783707141,9.24827946028241,9.343760522771673,9.88948365861417,6.629793904371551,6.525399241152067,3.8255080131765262,2.5622977055053626,51,53,104,40.21301674262547,37.745376166969635,1,1,0,2.3,1.55,0.5123298825587682,0.4904233756259627,0.1,1.254,-0.134,-0.546,0.104,1.263,0.75,-2,2.468
385,1759408800,1084329,464706,2.0554343827409447,2.0991990116543273,9.267226187341896,9.156308224283825,9.428073916135224,9.805580487586333,9.53258119880389,9.291354800969986,7.663349164318112,7.580161885253741,3.3685898736696704,4.153485608897942,49,39,88,39.94584864937239,40.68531137988864,1,1,0,1.825,1.86,0.497640896256444,0.4800012029619803,-0.044,0.111,-0.378,0.241,0.083,-0.785,-0.035,10,-0.739
384,1759409400,729973,807871,2.2159070608323446,2.0150787641935444,8.777870264432549,9.270049052478921,10.578131438408256,9.70655463043394,9.462356265397345,9.117934660070285,7.394694831010278,6.47446671653241,2.567057998171574,2.8465382681125124,36,22,58,36.5468401284978,35.86811181618762,0,0,0,2.39,1.49,0.5320765289653809,0.5087185030977833,0.201,-0.492,0.872,0.344,0.92,-0.279,0.9,14,0.679
383,1759409700,383509,385950,2.2722237728855,1.8000979831960378,9.637916520835695,9.600977062071067,8.547990287307348,9.173723574312618,10.002525677631894,8.763888591793135,6.7618133955800355,6.84820110046616,2.918130749846427,4.242454098396385,39,30,69,36.085150539658976,41.90104649533756,0,0,0,1.601,2.147,0.47747045514974096,0.4700101861861431,0.472,0.037,-0.626,1.239,-0.086,-1.324,-0.546,9,-5.816
382,1759410300,824882,900787,1.95797715597937,1.9943310879289733,9.147439815521091,9.43650865641282,9.23279541882477,9.640014486171928,9.260232459666227,10.022314852300777,6.926472475672956,7.238522209313322,2.5690356313381035,2.0937645288851585,43,33,76,37.22670325131821,37.72769746381392,1,0,1,1.945,1.745,0.4967618412635794,0.5169645917621812,-0.036,-0.289,-0.407,-0.762,-0.312,0.475,0.2,10,-0.501
380,1759410600,512104,677781,2.079089012600729,2.124693208445276,9.882116858806599,9.395676876558268,8.892956287703283,9.897510770225216,9.44500179787549,10.315091040536672,6.914535847534149,5.7312196365496275,4.675508510166069,3.067557498323329,27,33,60,39.81353322735074,37.272805924733824,0,0,0,2.04,1.675,0.49213391550107866,0.5243781855716009,-0.046,0.486,-1.005,-0.87,1.183,1.608,0.365,-6,2.541
381,1759410600,311807,748305,1.7859480419668994,1.851867062732744,9.55306465625656,9.589460932573122,9.189876615007735,9.349724092527248,9.142639027696905,10.33722086440656,6.531444781830308,6.895653095358605,3.0527310945458486,2.4636049274441514,38,33,71,39.83551886920999,38.79695592820217,0,0,1,0.0,0.0,0.49520206079138895,0.5006703089274597,-0.066,-0.036,-0.16,-1.195,-0.364,0.589,0.0,5,1.039
379,1759411200,855787,729973,1.8794490283434904,2.1682071150242206,9.084470785634744,8.786584397848047,9.310071198935693,10.633911238953024,9.169470052540355,9.20883849781301,6.339323189550136,7.496900763829983,2.0985944122845774,2.466352499089042,47,45,92,37.02389916957769,36.79999712221663,1,1,0,2.05,1.693,0.5088460376231378,0.5313514323981694,-0.289,0.298,-1.324,-0.039,-1.158,-0.368,0.357,2,0.224
378,1759411500,920854,580890,2.133742103193055,2.1057673528707537,10.040730519780778,10.001483612200959,9.555006919559384,9.606639229457612,9.871543605159122,9.10299732079018,6.706318161974423,6.242995625685073,3.3959785220518337,2.716391104108152,37,31,68,39.11675644275895,36.03564566762113,0,0,0,1.498,2.364,0.5062107577953094,0.5066715972668553,0.028,0.039,-0.052,0.769,0.463,0.68,-0.866,6,3.081
377,1759412400,464706,677781,2.1345245411457765,2.119803277019111,9.228609863645715,9.262513031639877,9.7739890954363,9.940745656863408,9.358360496067643,10.263518825116373,7.557410438427529,5.937838545454382,4.421976373412621,3.104123883524986,16,33,49,40.69765211027658,37.732696046773185,0,0,0,2.35,1.52,0.48025496912556637,0.524041164712315,0.015,-0.034,-0.167,-0.905,1.62,1.318,0.83,-17,2.965
376,1759412400,747620,816731,2.1204175315483895,2.182818226085907,9.717219071076626,10.009901913387749,10.140453509777476,10.094533216270312,9.982015251317277,9.385201973649554,5.47556583628544,6.547151323281792,2.274133917862744,1.870813860343214,40,32,72,35.89771948132193,34.7106549165184,0,0,1,1.83,1.87,0.5123051512026161,0.5269625332214879,-0.062,-0.293,0.046,0.597,-1.072,0.403,-0.04,8,1.187
375,1759412700,824882,1025614,1.9596266133537603,2.0868765797299176,9.063149698506844,9.71775773606089,9.145154970994131,9.729881876857633,9.328520850564267,9.286928318486973,7.086364319534926,7.685412450144393,2.86071172471966,2.8285572996430792,29,44,73,37.61031927659967,38.56705963262753,0,0,1,0.0,0.0,0.49671495180035236,0.5256751543680329,-0.127,-0.655,-0.585,0.042,-0.599,0.032,0.0,-15,-0.957
374,1759413000,807871,771985,2.0537031263846814,2.0114576743202024,9.181027521003056,9.351637476382946,9.757277978263538,9.26651590482371,9.19174114399416,9.711854694694887,6.6519386100138975,5.790721819441303,2.734909316414171,2.2243669230481347,42,31,73,35.44191135277849,36.15371830811538,0,0,1,1.415,2.7,0.5090223148316446,0.5011577658022099,0.042,-0.171,0.491,-0.52,0.861,0.511,-1.285,11,-0.712
