,Date,Player1,Player2,Sets_P1,Sets_P2,Total_P1,Total_P2,Total_Score,Total_Allowed_P1,Total_Allowed_P2,Over_74,pythagorean_P1,pythagorean_P2,D_Sets,D_Total,D_Total_Allowed
19325,1740652200,747620,820666,1.8358015935840053,1.9854264663539214,36.59024042141416,37.80536853281395,93,36.37404162621605,37.83826044838402,True,0.5137307526903491,0.48267436968129174,-0.15,-1.215,-1.464
19323,1740653400,920854,852763,1.8071761141922822,2.3678998973914838,38.52634623407401,40.8499942821103,103,40.975354482147125,38.03398707122494,True,0.4823419014921424,0.5273514619911968,-0.561,-2.324,2.941
19322,1740653700,870944,830454,2.4531901744550626,1.927504085832377,41.4819544376142,38.62749090207803,106,37.132403969770685,40.468211496611595,True,0.5481790418844471,0.4915021219624591,0.526,2.854,-3.336
19320,1740654300,750669,1016369,2.0611954423201393,2.252058215153887,38.945633360472605,38.31573327863986,48,38.20000479050025,36.96157635480293,False,0.5056086182689568,0.5158246355554952,-0.191,0.63,1.238
19319,1740654600,464706,383351,1.9128937433918898,1.5961653986534263,39.05225960690167,34.79255399108093,86,41.253440941948156,37.782165493350064,True,0.4781655913339864,0.4910613797977246,0.317,4.26,3.471
19318,1740655200,902188,769162,2.156999895809443,1.992725860177471,40.93205856186839,38.693830696720326,91,40.05571058818121,40.11227681342933,True,0.5044042522323465,0.49002102133371767,0.164,2.238,-0.057
19317,1740655800,816731,707970,2.4083328549991583,2.0143500083750103,41.056450874612985,38.846728920370786,85,36.979606959489374,38.669942710546195,True,0.5320040279346807,0.5129173330552826,0.394,2.21,-1.69
19314,1740657000,595340,783169,1.608461995026637,2.022947850731227,34.05844477876874,40.14152820358892,89,38.773595689247884,39.814542070133655,True,0.4757789390809269,0.5051475517617039,-0.414,-6.083,-1.041
19311,1740657900,968152,1016369,1.8139670915835675,2.2766203465454544,36.034884270286476,38.141166565189906,106,37.316450501571005,36.470243724781135,True,0.492360258002128,0.5164336994510227,-0.463,-2.106,0.846
19310,1740658800,902188,783169,2.0764120010008136,2.022174333867695,40.15001377049444,40.44012598513735,72,39.79210145969439,40.02303898226104,False,0.5019974126704403,0.5054090324722,0.054,-0.29,-0.231
19308,1740659400,820666,707970,1.9530748607564974,2.013879347647275,38.04156868329948,39.01574919221803,50,38.30319114406798,39.04155315632275,False,0.482352610283711,0.5125408515564802,-0.061,-0.974,-0.738
19306,1740660600,748305,968152,1.536847723705863,1.8530025801390952,34.926054525631415,36.13247409288894,95,37.87201271821772,37.240209971985486,True,0.470001968482121,0.49269425354804997,-0.316,-1.206,0.632
19307,1740660600,769162,595340,2.02736409953753,1.5881403554579492,38.94507594478825,34.223484674334,54,40.41790868754518,38.81455559565502,False,0.4897666826983964,0.475889019253438,0.439,4.722,1.603
19304,1740661200,697468,816731,1.9358202642893814,2.427755670731593,39.070811235498994,41.41569769086292,56,40.44671577825879,37.24289454853967,False,0.48159562295826036,0.5322214795020294,-0.492,-2.345,3.204
19303,1740662100,750669,1016369,2.0262276899592035,2.201860920130218,38.84857095915856,37.381259301065626,107,38.32521951170939,36.356288215783174,True,0.5051141653842597,0.5152940163367542,-0.176,1.467,1.969
19302,1740662400,902188,595340,2.073570163560281,1.6352653516702254,40.25600756029095,34.683316666168395,56,40.09736127588066,38.88750127384267,False,0.5010701742923828,0.4768217947130675,0.438,5.573,1.21
19299,1740664200,783169,769162,2.0214275779431166,2.0607577255950087,40.458980632140985,39.255959748002624,72,40.29167581868948,40.50655994100332,False,0.5046189991620351,0.4905361576577234,-0.039,1.203,-0.215
19298,1740664500,629518,383509,2.120816723207581,1.7973281623148178,36.20605091128628,35.36577977013064,65,35.64848582220968,39.263492535056116,False,0.5080945003236491,0.4659669847031027,0.323,0.84,-3.615
19297,1740664800,820666,697468,1.9874439874745655,1.9707694388128367,38.3684904229801,38.87143716902447,86,38.523038259729496,39.479643793760104,True,0.4826495156053642,0.4830231373558028,0.017,-0.503,-0.957
19296,1740666000,902188,595340,2.0338181056673297,1.5807157714054487,39.91327695833937,34.226865252942325,69,40.13078410005697,38.691104571027175,False,0.4992964247778453,0.4757670157608722,0.453,5.686,1.44
19294,1740666600,707970,816731,2.0462223816785894,2.413714187865873,39.24482041288498,41.336400138414355,88,39.04019028541456,37.530354784752724,True,0.5128392277604004,0.5316216945183323,-0.367,-2.092,1.51
19293,1740667800,783169,769162,2.0543532649537175,2.0929550595795714,40.4771841232381,39.04150472304325,47,39.97904202387326,39.83787280625073,False,0.5056222734781045,0.49213003414822654,-0.039,1.436,0.141
19288,1740670200,1076948,997912,1.6654527588729018,2.345773087900072,36.90060489651855,39.06330302273953,85,40.86280812438292,36.43793151184397,True,0.45427037021444083,0.5037523428248596,-0.68,-2.163,4.425
19286,1740670800,822987,740747,1.8926101740175305,2.10505269953268,35.91128006716937,38.714728687758786,99,37.155487514441695,37.781133764588276,True,0.49210572329806557,0.5069110213272034,-0.212,-2.803,-0.626
19284,1740671700,380031,304509,1.9516229429797176,2.3346924711962407,37.03295176545953,40.334741993826235,83,36.63188568648864,38.65867686840159,True,0.4871276234749196,0.50719326988975,-0.383,-3.302,-2.027
19283,1740672000,1088707,997912,2.232002686864041,2.367389500053824,40.86993179944891,39.22641718781739,102,39.1951921213879,36.52258521132013,True,0.5117216937332678,0.5041379583386253,-0.135,1.644,2.673
19281,1740672600,735031,755090,2.150891787372974,1.9538417484252086,38.151690405591275,38.043330575498786,93,36.64717293691635,39.15892845624376,True,0.5110515156858205,0.49313233979463406,0.197,0.108,-2.512
19272,1740675300,380031,683491,1.9863819379131231,2.211666640167347,37.19763450366164,41.553289687151484,75,36.378850126302915,41.20000365630021,True,0.4884053100225686,0.5080551795714827,-0.225,-4.356,-4.821
19269,1740676200,807871,735031,1.8482211851889596,2.073073550579489,36.90436455244409,37.386432356707694,50,38.18007681828404,36.51521996331818,False,0.5019859832034125,0.5082548596257634,-0.225,-0.482,1.665
19265,1740677400,1076948,822496,1.7103172341606265,2.147469828720346,37.240123834535645,40.29663259096264,76,40.76656695704784,39.91843075519108,True,0.4556643342936309,0.5002732158662659,-0.437,-3.057,0.848
19264,1740677700,747673,776317,2.147252788880596,1.6758119720889644,37.80395185608281,35.03044693495642,83,35.70733007628748,39.17351902024221,True,0.5213032330499706,0.45548037426711535,0.471,2.774,-3.466
19261,1740678600,678101,757785,1.865381725094706,2.3257628270715753,38.32293011816081,39.98752165998998,77,39.928764235613436,38.138909156872145,True,0.4807575531655565,0.5071604206593103,-0.46,-1.665,1.79
19257,1740679800,755090,807871,1.888368523686857,1.8532497775429653,37.946571456030796,37.10631938943861,61,39.29453621608634,38.57168335052972,False,0.4919408252992541,0.5013417711302703,0.035,0.84,0.723
19255,1740680700,683491,304509,2.238732584797162,2.3128524422123817,41.94629097735041,40.31862137758732,72,41.33046939056003,38.64606308652471,False,0.5089279535530995,0.5074364004459627,-0.074,1.628,2.684
19254,1740681000,822496,997912,2.076059601623901,2.355253612781438,39.68821114962419,39.28500351397461,93,39.688370847120744,36.76958482059312,True,0.49927539136748583,0.5038600126340319,-0.279,0.403,2.919
19250,1740682200,735031,755090,2.030789170932498,1.9277389346308857,36.987931126558514,38.01929728949531,82,36.718587532943815,38.788269726630546,True,0.5055811075950725,0.49428330527750985,0.103,-1.031,-2.07
19244,1740684000,380031,304509,1.954138451034998,2.2671189212080867,37.085360340637166,40.307522127591064,67,36.8402614413704,38.93707442718775,False,0.4871475799360738,0.5063888513356767,-0.313,-3.222,-2.097
19242,1740684600,1088707,822496,2.2499892005166338,2.1067692492077477,41.82383824318528,39.86476275827941,55,39.89305879216274,39.399589441673164,False,0.5124077971314988,0.5005393985563173,0.143,1.959,0.493
19240,1740685200,977429,920400,1.842797155320909,2.2120073620715304,37.063891047412284,38.57453966063921,64,37.991048796193084,37.27165956316727,False,0.4866071180690988,0.5171548259577432,-0.369,-1.511,0.719
19236,1740686700,834482,1084329,1.822721387829472,2.0718133489071966,36.17138305976517,39.29710177388512,83,37.27053092609827,38.6853161865568,True,0.4832382036186822,0.4960832057615414,-0.249,-3.126,-1.415
19232,1740687900,757785,1010717,2.3709151615799904,2.2561403320847293,40.31984905307289,38.618648530778756,60,38.35673991591959,36.407647420677414,False,0.5078302045008685,0.5282728572324042,0.115,1.701,1.949
19227,1740689700,834482,1010717,1.864202205250553,2.281314894547442,36.059640979076306,38.56386834803613,94,36.7324814799263,36.326165021517504,True,0.48508379083438524,0.5283682054396519,-0.417,-2.504,0.406
19226,1740690000,1088707,1076948,2.2747978671702214,1.6703800040932983,41.82966527701591,36.77222480860322,53,39.5658187071824,40.71781917244257,False,0.5133134589396878,0.45439578464604424,0.604,5.057,-1.152
19225,1740690600,920400,684030,2.2047610113130895,2.116498092927838,38.65744119857621,38.579957149531964,74,37.399093168718444,39.79413674583729,False,0.5169543790335757,0.48503099002538475,0.088,0.077,-2.395
19223,1740691500,1084329,757785,2.103410754417041,2.324304861156856,39.627408624894386,40.07097853724717,70,38.90028116680609,38.48060859269671,False,0.4965994216283707,0.5066974203262251,-0.221,-0.444,0.42
19220,1740692400,977429,684030,1.8215673277298545,2.0790251883565904,36.36876778227295,38.45980343544745,90,37.487840230944926,39.80104611194085,True,0.4858271279391964,0.48463408937120717,-0.257,-2.091,-2.313
19218,1740693300,834482,757785,1.868975289328742,2.27933381154268,36.233287016751774,39.45732008426427,80,36.91762667190912,38.464287975366744,True,0.48513735548446063,0.5047807057649514,-0.41,-3.224,-1.547
19214,1740695100,1010717,1084329,2.3056118060038107,2.1338942557043192,38.544805396513496,39.70807532103593,54,35.84183390014559,38.971670358757606,False,0.5300306633284286,0.4967512367339231,0.172,-1.163,-3.13
19212,1740696000,920400,684030,2.1591796031844175,2.0428380642646764,38.31775543757505,38.343772468234484,85,37.271190590579224,39.7741815351275,True,0.5161160499819301,0.48434650453220823,0.116,-0.026,-2.503
19211,1740696000,1076948,997912,1.6479144079276362,2.3531414653483864,36.679322749099306,39.730318750366244,69,40.8278107422453,38.02778179155137,False,0.4537752842160625,0.5023229332132771,-0.705,-3.051,2.8
19209,1740696900,1084329,834482,2.0953892133034606,1.873569756624398,39.412364492817574,36.50563189439713,100,38.97263238324248,37.37636866109227,True,0.495859794878186,0.4844697142177291,0.222,2.907,1.596
19206,1740698700,1010717,757785,2.329063366958712,2.303777727759075,38.931681493798344,39.441808472920656,91,36.11735950847987,38.211110522605324,True,0.5303689491531776,0.5056629601262836,0.025,-0.51,-2.094
19202,1740700800,273429,750316,2.0846441637547546,2.113999700799232,38.12237800115099,39.50065102350111,100,36.76035933621092,40.71075667676302,True,0.514048215270776,0.4984612755408481,-0.029,-1.378,-3.95
19199,1740702600,833546,677426,2.0706711944665996,2.0393688915372894,38.60343308158133,36.65730652432787,83,37.59888718320356,34.41174371489328,True,0.5009820686893162,0.5304213084240667,0.031,1.946,3.187
19196,1740704400,962341,750316,1.5686445260105701,2.0769896048627694,33.86696394088951,39.384349887938065,84,36.395266150961795,40.7535888418383,True,0.4780569149542895,0.4979341399818432,-0.508,-5.517,-4.358
19193,1740706200,273429,833546,2.115041522838105,2.035536252495932,37.95227282751672,38.61644674603605,92,36.27019373593186,37.743313263052976,True,0.5149999168120043,0.5008046477539928,0.08,-0.664,-1.473
19190,1740708000,962341,677426,1.6156301178752024,1.972220760787426,34.13393851138431,36.174700979533824,72,36.382291167189784,34.36526073089449,False,0.4785473565606758,0.5294217248605705,-0.357,-2.041,2.017
19187,1740709800,833546,750316,2.0015552749632235,2.107641158398213,38.497773551032886,39.86970994913062,76,38.079885006174635,40.92781293869631,True,0.500057176779179,0.498665793997144,-0.106,-1.372,-2.848
19184,1740711600,962341,833546,1.5954222685462471,2.03431818265511,34.32648998551534,38.90802088953777,90,36.632339869902026,38.17570549136862,True,0.4784216081405871,0.5006253492587168,-0.439,-4.582,-1.543
19183,1740713400,273429,677426,2.1112228050338797,2.006056649892856,38.21941114661181,36.564005891551304,75,36.85872147075109,34.386157210119705,True,0.5141057126616311,0.530220794733624,0.105,1.655,2.473
19181,1740715200,962341,273429,1.5758784732644529,2.107532350112349,34.21730320712597,38.31167314104375,79,36.77570141338528,37.32793954998499,True,0.4779098339617209,0.513056209390067,-0.532,-4.094,-0.552
19180,1740717000,677426,750316,2.0387742159050792,2.137262346575444,36.71002520951078,40.00681185603137,53,34.2746953023179,40.897014878130165,False,0.5308066431395845,0.4990295062062916,-0.098,-3.297,-6.622
19179,1740718800,750316,273429,2.0995271408978633,2.070798075653755,39.87386287556613,38.23500031463552,57,40.86725126112128,37.38339790971234,False,0.4986862278313496,0.5126848736557462,0.029,1.639,3.484
19178,1740720600,677426,833546,2.070410705776523,2.06600515282223,36.78539435322699,38.94385205967564,55,34.331479655688916,38.10431394835812,False,0.5308427498044006,0.5008487410026456,0.004,-2.158,-3.773
19177,1740722400,697468,311807,1.906050099849089,2.34425026755299,38.35022504661471,40.37122364002964,85,39.266854689771705,38.04185717133718,True,0.48246630015780045,0.5217581054188106,-0.438,-2.021,1.225
19176,1740724200,820666,747620,1.922201631745655,1.818634114885382,37.667021268451926,36.96242399630452,50,38.34173200450087,37.37199780807782,False,0.48172054152634375,0.5125000786915537,0.104,0.705,0.97
19174,1740726300,750669,968152,2.0583094636609385,1.857840046693016,38.65588471407278,36.55592524098568,69,37.55674991547842,37.8904752859173,False,0.5064621489425383,0.4921811605192993,0.2,2.1,-0.334
19173,1740726600,830454,712623,1.9639683092671254,2.003024780187866,38.43615955720326,36.98579490511478,77,39.77230447499707,34.551849183175925,True,0.49308358939364905,0.5417150254211441,-0.039,1.45,5.22
19172,1740727200,964747,381284,2.281480436349323,2.1914830992834036,39.94588764391806,38.7358617031293,51,38.20166495576464,36.86005082755238,False,0.5038014090309656,0.5092471795380078,0.09,1.21,1.342
19171,1740727800,697468,747620,1.9419731149387085,1.824583055644293,38.470075983761,37.32446499274918,70,39.422281232045016,37.95020986086507,False,0.48244458166861726,0.5120518714593705,0.117,1.146,1.472
19167,1740729300,383351,695309,1.6457542905905769,2.196322208605464,35.011825099690675,39.474014442909784,74,38.07245133394465,37.316574823433605,False,0.4904089709566543,0.5174896827898936,-0.551,-4.462,0.756
19165,1740729900,1016369,968152,2.2280687927841427,1.8954222617107888,38.02546464175878,36.86667790501451,89,36.77145995297933,38.25602876670695,True,0.5156677053849571,0.49202537705816934,0.333,1.159,-1.485
19163,1740730800,964747,718780,2.238111087692427,2.104713375630574,39.81234633330895,39.02424366591544,94,38.16099681526318,37.341797080745486,True,0.503652649034794,0.5207954804554803,0.133,0.788,0.819
19161,1740731400,820666,707970,1.891929494409057,2.0421647985512967,37.874907261397176,39.10428656602526,85,38.461818097782015,38.60208918103865,True,0.481948718094495,0.513248393326941,-0.15,-1.229,-0.14
19159,1740732000,830454,822987,1.9651918817232557,1.9828853035864453,38.93072180667942,36.19502058731986,99,40.22149360748766,36.950012792158155,True,0.49317625469983345,0.49396723831006895,-0.018,2.736,3.271
19155,1740733500,815950,1016369,2.3684337164699096,2.220580244556675,39.444822593313404,38.48431295988748,95,35.299888044609375,37.369986825472765,True,0.5340971300836097,0.5153797580684416,0.148,0.961,-2.07
19152,1740734700,695309,955020,2.154894365848808,2.031385198136937,39.28445296193311,39.492210729162274,83,37.47875872370871,38.663789210076445,True,0.5161931467553027,0.5183758897438138,0.124,-0.208,-1.185
19151,1740735000,707970,747620,2.0079847422579826,1.863137101649518,38.74009738936967,37.18262117887611,89,38.71353104055377,37.26303637857564,True,0.5124894724923842,0.5128673549024533,0.145,1.557,1.45
19150,1740735300,748305,815950,1.5986460624269652,2.356340903609761,35.32780558128724,39.79126695868721,68,37.50706288020316,35.84802280967658,False,0.471684157903297,0.5337570609857856,-0.758,-4.463,1.659
19149,1740735600,822987,712623,1.9470694662550978,1.9329511427964956,36.005716696408555,36.77720034829154,58,37.13403174096274,35.03900967159571,False,0.49207214780125463,0.5381278750595487,0.014,-0.771,2.095
19148,1740736200,718780,381284,2.137863966929323,2.0434690906029807,38.80117852206444,37.302142424427906,54,36.84777823786804,36.59934081026635,False,0.5222082898689114,0.5049574201026857,0.094,1.499,0.248
19147,1740736500,383351,955020,1.6350999754997788,2.0646407673296574,35.04039388064403,39.578310961635175,52,38.51515250056142,38.4350005288224,False,0.4879118380068762,0.5194504456144526,-0.43,-4.538,0.08
19146,1740736800,820666,311807,1.8298275519375307,2.3537668350402328,37.18969552719845,40.22352730069433,50,38.28253577552806,37.662580189439204,False,0.4810306052447867,0.5222562337127279,-0.524,-3.034,0.62
19145,1740737100,750669,1016369,2.053451664252542,2.1805048893114973,38.82558054434443,38.59974363942838,82,38.130255329838185,37.68616939577571,True,0.5056197668572713,0.5149949019437654,-0.127,0.226,0.444
19143,1740738000,381284,700524,2.0762590809980823,1.7584580133906769,37.154664483684435,36.886131413447394,85,36.064593599994815,39.34161563309953,True,0.5065136162981495,0.47160281353160616,0.318,0.269,-3.277
19142,1740738300,485078,695309,2.0834439654230366,2.184105991167091,37.1027637614707,39.41288325933313,75,36.37892562500669,37.254816219107354,True,0.5101235108622717,0.5176432287555509,-0.101,-2.31,-0.876
19141,1740738600,697468,707970,1.944644681516429,2.0405197009038765,38.23839873060095,38.94540236928274,61,39.62054100579762,38.75572314805227,False,0.4817093976778861,0.5126826553734916,-0.096,-0.707,0.865
19138,1740739800,718780,964747,2.1696522463280523,2.254956979551771,39.21409626638974,39.73124601699036,84,37.1114916368853,37.90226275461565,True,0.5228773081958064,0.5045967722893988,-0.085,-0.517,-0.791
19137,1740740400,955020,485078,2.0281447584793217,2.0048481991499325,39.38708581558296,36.570751601414216,61,38.79716993472539,36.251459154544975,False,0.5173582458610317,0.5079125999161609,0.023,2.816,2.546
19135,1740740700,748305,968152,1.644746261438907,1.9317635776289126,35.71178458272397,37.00266685249944,102,37.260103790501745,37.91859884343733,True,0.4731064511618419,0.49298855676072306,-0.287,-1.291,-0.658
19131,1740742200,747620,311807,1.900426062021355,2.374972886114215,37.340630599552654,40.183377423164366,55,36.95920994801418,37.50957827156341,False,0.5135563634540741,0.5224991974888057,-0.475,-2.843,-0.55
19130,1740742200,695309,383351,2.2122578222005025,1.6829610888140505,39.74367976924612,34.96884613284249,68,37.142511146079315,37.9711035163221,False,0.519438384878565,0.4895395958953775,0.529,4.775,-0.829
19129,1740742500,750669,815950,2.051691465091322,2.300514235659447,39.12770033156432,39.63633960802425,92,38.652856667847395,36.36681311626388,True,0.5051273814429188,0.532654250639304,-0.249,-0.509,2.286
19128,1740742800,735667,817959,2.124959470082054,2.421812401230857,38.671098483641295,39.23847719513861,72,37.61876359545907,34.50659156650964,False,0.5286872225548418,0.5552954951791215,-0.297,-0.567,3.112
19124,1740743700,1010717,385950,2.3517005762241165,1.9573548389419513,38.73154826413375,37.45753734754383,104,35.60730414127987,37.40461231227631,True,0.5315462386793708,0.5038432425488506,0.394,1.274,-1.797
19123,1740744000,697468,820666,1.9136291285766973,1.7751708562551625,37.935074051476796,36.61624103689443,110,39.60016676054628,38.32240439302124,True,0.4811835862900346,0.4799276775922073,0.138,1.319,1.278
19122,1740744300,748305,1016369,1.689325002581243,2.207410160171524,35.754158213571344,39.00686291538678,51,37.05418844161865,37.893462057263655,False,0.4736903276412975,0.5153153768374672,-0.518,-3.253,-0.839
19119,1740744900,830454,712623,2.0330051949203907,1.9046027770970297,39.79540296128108,36.24255653215227,64,40.64391598909934,34.579404720804504,False,0.49452378862248747,0.537517879419458,0.128,3.553,6.065
19116,1740745800,707970,311807,2.071987302918608,2.3954824898245377,39.04558250080718,39.947662490199555,73,39.026106628693555,36.83657815161585,False,0.5123705398210655,0.5233412930838958,-0.323,-0.902,2.19
19108,1740747900,750669,748305,2.0829154117532025,1.6995430352147658,39.32105129792199,36.288480392414165,69,38.598434814055295,37.47997334890128,False,0.5056839750882216,0.4740476031625833,0.383,3.033,1.118
19107,1740748200,817959,954909,2.4415746873322624,2.1595463097232197,39.6404826673291,39.480034696648076,65,34.76271411506062,40.50782668745718,False,0.5557258925101958,0.4902668199177233,0.282,0.16,-5.745
19104,1740749100,385950,560213,1.9238608894827895,2.104185834006428,37.336572187645764,37.88811080280224,112,37.390456574208585,35.49256091391702,True,0.5033612486248638,0.5156804625159446,-0.18,-0.552,1.898
19103,1740749700,815950,968152,2.323470557372507,2.000887118811212,39.418542542228984,37.74825505110212,64,35.66557877971919,38.51163133013259,False,0.5335956406515471,0.49330005245606107,0.323,1.67,-2.846
19102,1740750000,735667,954909,2.0078781185674828,2.121223486921776,38.123591101940356,39.43111978316508,49,37.71777647586031,40.59019262269082,False,0.5251968302753887,0.48993904246249376,-0.113,-1.308,-2.872
19099,1740750600,820666,697468,1.7169078648915916,1.8508017738329499,35.9395941275283,37.5760589391325,105,38.14771743255693,39.41630476846285,True,0.47896588734733514,0.4808353898519705,-0.134,-1.636,-1.269
19098,1740750900,1010717,560213,2.32840075517078,2.1005564961808814,39.25227346226466,38.27519605447078,76,36.62815941892012,35.96309570464842,True,0.529775418511923,0.5154425820056506,0.228,0.977,0.665
19091,1740753300,815950,1016369,2.312854963503442,2.096605853505738,39.66734933924022,38.25351371875403,87,35.97191400071173,37.95846521146468,True,0.5335162509498567,0.5138425673597792,0.216,1.414,-1.987
19089,1740754200,735667,954909,2.007592088713096,2.084176969021782,37.97387640136365,38.954298932014574,98,38.20001248538456,40.57069197735473,True,0.5219366132162767,0.48881394920756077,-0.077,-0.98,-2.371
19088,1740754200,707970,311807,2.1024225846841444,2.4153185558727714,38.88010661285189,39.719688461793936,95,38.63169613739554,36.349744703135904,True,0.5126786913964579,0.523886494190666,-0.313,-0.84,2.282
19086,1740754500,560213,385950,2.131824772092623,1.9627716698178022,38.92614559568824,38.44593807275499,59,36.62489511004184,38.56580031885522,False,0.5154578016592558,0.5029666268101457,0.169,0.48,-1.941
19085,1740755100,750669,748305,2.1131070825365037,1.7423103794336214,39.50801000577267,36.180334120213175,82,38.87502575605706,36.83934720890119,True,0.5054955603189633,0.4752337257109471,0.371,3.328,2.036
19083,1740755400,771955,822496,2.3146383883006405,2.0654640805505746,41.997525504041405,39.820289925416446,55,40.81019397546031,39.813068325510415,False,0.5196492514006794,0.4993857295732389,0.249,2.177,0.997
19082,1740756000,380282,834482,2.1088089971075394,1.843007106197137,38.44887984979087,36.45295596221009,95,38.51641648293678,37.64308849408843,True,0.49537108769992966,0.48319651170029154,0.266,1.996,0.873
19079,1740756600,1050239,1088707,1.9728460636660115,2.321960491687287,40.521236486358184,41.32155656755249,89,42.223017990087286,38.29121207450072,True,0.4940220089475191,0.5154636221821748,-0.349,-0.8,3.932
19073,1740758400,771955,1088707,2.3371580859056182,2.3443695905836037,42.29332993762039,41.310929173669535,94,40.94786314613679,38.14938819169801,True,0.5198962175418496,0.5159268429777537,-0.007,0.982,2.798
19071,1740759000,514114,380029,1.997486666701103,2.2701454760100983,36.948471490611,40.04978624025298,99,35.682726809228505,37.89629579805643,True,0.5140894320504846,0.5255844993224844,-0.273,-3.101,-2.214
19069,1740759600,380282,678101,2.0675713003961818,1.841544033893611,38.24623065119269,38.486087009086994,60,38.75754732817421,40.18715628692002,False,0.49316910772968364,0.4804309437016283,0.226,-0.24,-1.43
19051,1740765000,678101,834482,1.8103834183229752,1.8886007998781287,37.94969750333,37.24311344051677,61,40.106170463832086,38.45390960237867,False,0.47816434419107806,0.483279643412573,-0.078,0.707,1.652
19046,1740766800,678101,834482,1.743631801741652,1.8229454355923456,37.39847920026276,36.57414537536965,74,39.991641189127385,38.26430975589496,False,0.4759434017913993,0.4812863561259557,-0.079,0.824,1.727
19044,1740767100,976107,629518,1.9863952993755971,2.1979263833623905,37.49309541765703,37.307098592877765,58,39.81109983906671,36.263132170351696,False,0.4758825341795893,0.5090638379141778,-0.212,0.186,3.548
19038,1740769200,1050239,822496,1.9436573170949738,2.126440575334906,40.23850997371036,40.14629295425978,72,41.920079480234804,39.644202333880095,False,0.493852586986303,0.500691087304619,-0.183,0.092,2.276
19035,1740770400,380926,560213,2.09422500275918,2.092555628661854,37.885679982209915,38.78992629891308,78,37.29063003014468,36.77669124110794,True,0.5104323766170699,0.5144554133104228,0.002,-0.904,0.514
19030,1740772200,380105,383509,1.5418043262860797,1.8101299273801246,35.31953197014691,35.295295410588054,54,39.98717847818882,39.44953790128976,False,0.45159238267272284,0.4645857598550462,-0.268,0.024,0.538
19029,1740772500,383207,807871,1.7598196534235864,1.927939625463143,37.40075885673826,36.93819354227943,75,40.718031422729695,37.43155099358406,True,0.4671649400933077,0.5037165864178951,-0.168,0.463,3.286
19028,1740772500,375973,304509,1.973746363125463,2.188304743717156,38.05916873522507,40.05348325005571,88,38.599874817423974,38.93926197333628,True,0.5059755975964682,0.505514322085856,-0.215,-1.994,-0.339
19025,1740774000,380926,383509,2.125184132074785,1.7469398062106174,37.88958740759139,34.621712792813646,55,37.14397752775358,39.224389929696535,False,0.5109538726093409,0.46236222603880367,0.378,3.268,-2.08
19023,1740774300,683491,380031,2.289993093871498,1.9887770266034932,41.81411376062708,37.479969117124504,89,40.802637763807695,37.20986815247885,True,0.5103149147030849,0.4873578652354743,0.301,4.334,3.593
19022,1740774600,1088707,822496,2.3550243593261504,2.0890933804600658,41.55390322572788,39.64411683686807,97,38.691490039619275,39.722308925962075,True,0.5154348966840498,0.4992274138846827,0.266,1.91,-1.031
19019,1740775800,560213,380105,2.1239798239629106,1.5216540907247065,38.69331300595351,35.12169334635911,44,36.2996135823149,39.83889139065028,False,0.5161014044726394,0.4511315425153305,0.602,3.572,-3.539
19018,1740776100,375973,380031,2.0084780301299263,1.9560399647876947,38.29406840481992,37.16610024006814,86,38.647259479322855,37.269136981925705,True,0.5064907500741034,0.48646707738994577,0.052,1.128,1.378
19017,1740776400,771955,1050239,2.2763937650285344,1.914218375396319,41.68137119039959,40.02540909591141,77,40.828721934801145,41.9839034177949,True,0.5188514236239602,0.4929580856824697,0.362,1.656,-1.155
19015,1740777000,807871,757792,1.8972266892195717,1.9842989963658588,36.74165127308278,37.31326280912623,49,37.450365512991034,35.93543792383562,False,0.5030766371893606,0.5284677616539105,-0.087,-0.572,1.515
19014,1740777600,380926,380105,2.1550434982905746,1.4653104221311837,38.098149064982245,34.598796575840346,113,37.03666674405911,39.58566154530588,True,0.5120702451260647,0.44947142213365376,0.69,3.499,-2.549
19013,1740777900,304509,683491,2.2164668569938546,2.245901500339924,40.01693219916127,41.64956873464458,76,38.55971961125893,40.80938354836888,True,0.5069254535318193,0.5097357057647615,-0.029,-1.633,-2.25
19010,1740778800,383207,757792,1.7751366721125703,2.0219082802942547,37.16656840078343,37.19057961665918,53,40.30048616906915,35.41943780207848,False,0.4677142753844972,0.5304541240974402,-0.247,-0.024,4.881
19009,1740779400,383509,560213,1.7905904502965138,2.0851287310863484,34.5652200494646,38.53108559260886,92,38.58953905625359,36.56578244186266,True,0.46443847697942714,0.5145680304818161,-0.295,-3.966,2.024
19008,1740779700,375973,683491,2.0419988604994486,2.271640520503711,38.622201211219405,41.900454923433976,103,38.69299218813367,40.781757529379185,True,0.5073361378672887,0.5106807076226421,-0.23,-3.278,-2.089
19005,1740781500,380031,304509,1.9574949535840476,2.208970753645558,37.25989662537071,40.01634584836101,74,37.657404966253196,38.886630245125204,False,0.4857935183246951,0.5057859642866094,-0.251,-2.756,-1.229
19004,1740781800,383509,380105,1.7283423201948807,1.411282176798864,34.12840243309387,33.72867270878109,89,38.395224184126235,39.34283809146877,True,0.4631564183302834,0.4459398403574453,0.317,0.4,-0.948
19002,1740783000,771955,1050239,2.2344652320387466,1.8839595849472806,41.494742607660804,40.02456810591451,75,40.965745144063185,42.08373015165971,True,0.518195975181587,0.4926049612408332,0.351,1.47,-1.118
