,Date,Player1,Player2,Sets_P1,Sets_P2,Total_P1,Total_P2,Total_Score,Total_Allowed_P1,Total_Allowed_P2,Over_74,pythagorean_P1,pythagorean_P2,D_Sets,D_Total,D_Total_Allowed
1712,2022-07-16 15:30:00,Kanok J.,Motak J.,1.6790606653620352,2.7575091575091575,39.0958904109589,44.47741147741148,70.0,43.76125244618395,45.200976800976804,False,0.44981417685923925,0.517935777258704,-1.078,-5.382,-1.44
1714,2022-07-16 15:30:00,Neuman J.,Dvorak M.,2.16078431372549,0.6203552440216484,37.666666666666664,29.908246906515988,77.0,38.82745098039216,37.52751209975443,True,0.4730599051553049,0.5104877948445448,1.54,7.758,1.3
1717,2022-07-16 16:00:00,Knot J.,Vojtech P.,2.490713587487781,2.0793650793650795,38.94428152492669,39.0,77.0,41.4633431085044,44.317460317460316,True,0.4489450017285827,0.4088372301099877,0.411,-0.056,-2.854
1718,2022-07-16 16:00:00,Motak J.,Kanok J.,1.8786472958124771,0.8387096774193549,42.23843242583323,33.04203323558162,56.0,45.600537174948116,39.87683284457478,False,0.510560283507284,0.44298690207123254,1.04,9.196,5.724
1719,2022-07-16 16:00:00,Picka F.,Dvorak M.,2.5873015873015874,1.3101779509439235,41.698412698412696,33.95412538248319,50.0,39.34920634920635,41.7637580698767,False,0.47142809745680603,0.5052551291077493,1.277,7.744,-2.415
1721,2022-07-16 16:30:00,Regner M.,Leopold M.,2.843434134206612,1.7301587301587302,43.408099594354816,36.20634920634921,70.0,33.161338609012475,40.76190476190476,False,0.5285852148197344,0.5097539294421171,1.113,7.202,-7.601
1723,2022-07-16 16:30:00,Zahradka Z.,Neuman J.,3.0,1.0782778864970646,34.41269841269841,28.315068493150687,95.0,21.174603174603174,35.90802348336595,True,0.6863935202425508,0.45499021922734034,1.922,6.098,-14.733
1727,2022-07-16 17:00:00,Postelt T.,Kutifel J.,1.6722032242305813,1.7260720276860855,36.6428920371275,38.64961219050438,99.0,40.87103077674646,45.0030605583466,True,0.43310516833489654,0.5329818410045702,-0.054,-2.007,-4.132
1726,2022-07-16 17:00:00,Mastera M.,Zivny P.,1.5965549403284842,2.610948191593353,36.768853700358775,42.69599217986315,91.0,40.657159151380824,38.17693059628544,True,0.5021395075986342,0.46887440680403764,-1.014,-5.927,2.48
1731,2022-07-16 17:30:00,Urban M.,Hampejs V.,1.371471297341838,1.4283298762606393,33.50160222174749,32.441879693870256,102.0,33.41630298776208,33.60280857354028,True,0.5448867378605025,0.5371363019538605,-0.057,1.06,-0.187
1730,2022-07-16 17:30:00,Mares E.,Kanera J.,2.1677119537106306,2.690608941389196,34.759339363202145,33.18951859349234,67.0,30.832301060591032,21.735013095738065,False,0.4661762085362819,0.5421927929402051,-0.523,1.57,9.097
1733,2022-07-16 18:00:00,Mohelnik R.,Lysek T.,2.2476795310210065,1.0823529411764705,39.4352711284807,42.937254901960785,69.0,35.823155837811434,48.705882352941174,False,0.5577822139352413,0.4217601681282296,1.165,-3.502,-12.883
1732,2022-07-16 18:00:00,Kutifel J.,Mares E.,2.3630360139913473,2.5838559769522065,41.82480609599147,36.87966968209475,80.0,44.00153027894011,30.416150530198625,True,0.532538082110193,0.4705322344907089,-0.221,4.945,13.585
1735,2022-07-16 18:05:00,Cinibulk M.,Urban M.,2.5039370078740157,1.1857328145265889,43.14173228346457,34.250812542916,62.0,41.503937007874015,36.208194094758525,False,0.4541637837000649,0.5387440394683947,1.318,8.891,5.296
1737,2022-07-16 18:30:00,Hudec S.,Mastera M.,2.9374990463111312,2.2982781393796343,38.484885938811324,44.38443411296283,75.0,28.2050812542916,44.328583077033116,True,0.612412341043306,0.5046311435493601,0.639,-5.9,-16.124
1738,2022-07-16 18:30:00,Kanera J.,Postelt T.,1.8453044203105224,1.336019536019536,31.594759201691105,31.32014652014652,52.0,30.367507062405767,41.93577533577533,False,0.536027783961068,0.4205847562674246,0.509,0.275,-11.568
1743,2022-07-16 19:00:00,Postelt T.,Mares E.,2.1681113417165183,1.7919279883839105,40.66121352704187,32.43983484053051,105.0,45.468318886582836,34.70807526559896,True,0.42965024188620987,0.4672885314611516,0.376,8.221,10.76
1744,2022-07-16 20:10:00,Cinibulk M.,Hampejs V.,2.2509803921568627,2.3570826904970863,45.07843137254902,45.86047312270954,67.0,47.77647058823529,47.150705373455374,False,0.45132803262815113,0.5288964884177979,-0.106,-0.782,0.626
1745,2022-07-16 20:10:00,Kutifel J.,Kanera J.,2.1815180069745423,2.4226522273615667,45.41240304841339,35.29737971119224,71.0,47.000765139819215,29.18375349592428,False,0.5308968194899417,0.5401054387537229,-0.241,10.115,17.817
1746,2022-07-16 20:10:00,Mohelnik R.,Zeman K.,2.623931623931624,2.2,46.71941391941392,41.6,60.0,40.91282051282051,46.266666666666666,False,0.5593156951661342,0.5114361009146025,0.424,5.119,-5.354
1747,2022-07-16 20:10:00,Zivny P.,Hudec S.,1.9025641025641025,2.468745946853232,42.17387057387057,42.24247163750944,80.0,41.54505494505494,39.602627583523436,True,0.4789522421205624,0.6002144843102798,-0.566,-0.069,1.942
1748,2022-07-16 20:45:00,Kutifel J.,Postelt T.,1.5907590034528845,1.083989501312336,39.70620152387455,29.829945675395226,110.0,46.50038256988048,39.233778917170234,True,0.525723945184084,0.4207484404310918,0.507,9.876,7.267
1752,2022-07-16 21:00:00,Mastera M.,Hudec S.,2.8245696603225854,1.734370172005356,44.846108638312494,37.12121628271592,86.0,37.5821441607819,41.30132027176007,True,0.5147645807471098,0.5871123226443632,1.09,7.725,-3.719
1753,2022-07-16 21:00:00,Zeman K.,Mohelnik R.,2.6129032258064515,2.811988768160176,45.935483870967744,42.35917470394335,85.0,42.516129032258064,35.955805151996096,True,0.5335221521952389,0.5614762814759472,-0.199,3.576,6.56
1754,2022-07-16 21:05:00,Cinibulk M.,Hampejs V.,2.6262230919765166,2.6785413835694056,40.0293542074364,45.43023651006657,99.0,37.3679060665362,42.075352081698426,True,0.4664451003658494,0.531862717980198,-0.052,-5.401,-4.707
1755,2022-07-16 21:05:00,Mares E.,Kanera J.,2.395963994227115,2.7113261179823596,39.21991742065991,34.14868983847931,54.0,34.35403763277887,24.091876672087263,False,0.4725728872714123,0.5456606134503726,-0.315,5.071,10.262
1756,2022-07-16 21:20:00,Fojt P.,Stolfa J.,2.533333333333333,2.055321544323097,32.86666666666667,42.461390644790995,91.0,25.133333333333333,44.7824580633251,True,0.4886113402491085,0.5040372429107889,0.478,-9.595,-19.649
1758,2022-07-16 21:30:00,Kotil M.,Masa P.,0.9916379284035768,2.1739980449657867,29.25443281350139,36.79374389051809,78.0,36.409863582262645,40.5386119257087,True,0.5211970939110242,0.42117202719888225,-1.182,-7.539,-4.129
1759,2022-07-16 21:35:00,Bron Z.,Samko S.,2.3858267716535435,1.740209083955925,42.338582677165356,41.54861554835424,65.0,43.30708661417323,46.46345989887218,False,0.4771741946279492,0.5207282081478432,0.646,0.79,-3.156
1760,2022-07-16 21:40:00,Kleprlik K.,Mazurek M.,2.2,2.507203907203907,39.4,44.2957264957265,104.0,40.2,40.70964590964591,True,0.5271594557526236,0.48717026035799577,-0.307,-4.896,-0.51
1761,2022-07-16 21:45:00,Andrle T.,Novak K.,3.0,2.637895250885118,35.285714285714285,34.37895250885118,73.0,19.428571428571427,27.11158588694909,False,0.7307873334007784,0.4850730417941843,0.362,0.907,-7.683
1762,2022-07-16 21:50:00,Krejci A.,Nejedly M.,2.718475073313783,2.52755905511811,35.64711632453568,38.30708661417323,56.0,27.120234604105573,33.52755905511811,False,0.5906425589827883,0.508125608332183,0.191,-2.66,-6.407
1763,2022-07-16 21:55:00,Svoboda V.,Polovka R.,1.3432492818384933,1.4617591405725447,40.515536398621585,33.96594030397363,57.0,45.216938270147935,38.35237746444485,False,0.475620486678146,0.45223515840067424,-0.119,6.55,6.865
1765,2022-07-16 22:10:00,Novak K.,Fojt P.,2.3189281572361593,1.2258064516129032,44.69010559726546,23.64516129032258,57.0,43.05676616004395,29.193548387096776,False,0.483060104105374,0.4337859124699441,1.093,21.045,13.863
1764,2022-07-16 22:10:00,Masa P.,Krejci A.,2.587200781631656,1.3585735222276503,35.896433805569124,27.819736199316072,52.0,30.26428920371275,30.061553492916463,False,0.4440015359231817,0.5658749852421159,1.229,8.077,0.203
1766,2022-07-16 22:15:00,Samko S.,Svoboda V.,2.3701051426936557,2.171624665606757,43.774309896764656,36.75776808732057,61.0,41.23172496006485,31.10846871460881,False,0.525706983892168,0.4843582414354643,0.198,7.017,10.123
1767,2022-07-16 22:15:00,Skalicky J.,Kleprlik K.,1.3870967741935485,2.6129032258064515,38.45161290322581,44.87096774193548,74.0,45.38709677419355,42.67741935483871,False,0.4235526618643768,0.5321547764939271,-1.226,-6.419,2.71
1768,2022-07-16 22:30:00,Nejedly M.,Kotil M.,2.764705882352941,0.49581139848935685,35.64313725490196,23.127122911421377,81.0,25.231372549019607,34.704905775539785,True,0.531317061902253,0.5082834190144795,2.269,12.516,-9.474
1769,2022-07-16 22:30:00,Polovka R.,Bron Z.,2.230903042695395,2.6941176470588237,45.983336893826106,37.65098039215686,69.0,42.17630542924284,29.6,False,0.46670126946939405,0.5028153637459231,-0.463,8.332,12.576
1770,2022-07-16 22:30:00,Stolfa J.,Andrle T.,1.027660772146594,1.9333333333333333,29.230695322202966,31.4,99.0,38.89122903157682,31.466666666666665,True,0.4978402926623835,0.6171378696375707,-0.906,-2.169,7.425
1773,2022-07-16 23:00:00,Kotil M.,Krejci A.,1.7479152520389711,0.6791208791208792,33.06363726529896,24.90915750915751,52.0,34.85245401347361,32.03125763125763,False,0.5134432028431429,0.5456606134503728,1.069,8.154,2.821
1772,2022-07-16 23:00:00,Bron Z.,Svoboda V.,2.847358121330724,2.5858123389752556,36.8238747553816,34.87888401566273,87.0,29.29941291585127,27.554234304342184,True,0.5115160538772265,0.4892364605596166,0.262,1.945,1.745
1775,2022-07-16 23:05:00,Andrle T.,Fojt P.,1.4516129032258065,2.126984126984127,32.225806451612904,36.01587301587302,78.0,35.87096774193548,36.20634920634921,True,0.5700599484585009,0.4615270919861931,-0.675,-3.79,-0.335
1776,2022-07-16 23:30:00,Masa P.,Nejedly M.,1.7934065934065935,2.882583170254403,35.44810744810745,34.81996086105675,54.0,36.633699633699635,23.61252446183953,False,0.44061578943840385,0.5450486975800678,-1.089,0.628,13.021
1777,2022-07-16 23:30:00,Samko S.,Polovka R.,1.1850520062694578,1.1154345006485085,36.38715142591067,34.99150072480354,84.0,38.6158612326914,37.58808270389868,True,0.5205339106924761,0.461236447901442,0.07,1.396,1.028
1778,2022-07-16 23:30:00,Skalicky J.,Mazurek M.,1.1904761904761905,2.376793017151926,34.666666666666664,47.07410120246597,80.0,42.142857142857146,43.42757736678264,True,0.41921237113541454,0.4983363679423757,-1.186,-12.407,-1.285
1779,2022-07-16 23:35:00,Novak K.,Stolfa J.,2.6594744712668232,1.5138303860768343,42.34498123111667,36.115347661151574,64.0,38.0282296212653,43.445614515821546,False,0.49036925657477504,0.4961774164610426,1.146,6.23,-5.417
1782,2022-07-17 00:00:00,Mazurek M.,Skalicky J.,2.6884060182500686,1.094488188976378,44.53697317423017,35.84251968503937,76.0,36.21356852931303,39.55118110236221,True,0.5085946239582163,0.4307520360686533,1.594,8.694,-3.338
1781,2022-07-17 00:00:00,Krejci A.,Masa P.,1.8397021120742278,0.8965938224880967,28.95507264070321,27.2230496886827,89.0,25.51483335368087,34.81662800634843,True,0.5590676242611051,0.43009227863856564,0.943,1.732,-9.302
1780,2022-07-17 00:00:00,Fojt P.,Stolfa J.,1.0551181102362204,1.7569151930393014,29.96062992125984,42.55767383059923,83.0,34.59055118110236,46.722807257922696,True,0.44778827274776417,0.49598102703497937,-0.702,-12.597,-12.132
1783,2022-07-17 00:10:00,Bron Z.,Samko S.,1.9227761485826003,0.5925258618654875,32.90811339198436,30.193574236291465,97.0,34.654936461388075,37.80793042371998,True,0.4976658282198772,0.5124241319023913,1.33,2.715,-3.153
1784,2022-07-17 00:30:00,Novak K.,Andrle T.,2.8297398336766615,2.238095238095238,37.67241931792172,41.25396825396825,56.0,31.014007782101167,42.53968253968254,False,0.49833938722271875,0.5554961394266968,0.592,-3.582,-11.526
1786,2022-07-17 00:35:00,Kotil M.,Nejedly M.,2.373960014190728,2.4408602150537635,36.531831862761926,37.91300097751711,96.0,37.92623873229497,31.81427174975562,True,0.511985289041676,0.5414133565045802,-0.067,-1.381,6.112
1787,2022-07-17 00:35:00,Svoboda V.,Polovka R.,2.792906171030597,2.05772443942596,35.939442015733135,37.495769468456025,95.0,25.77711713893054,33.29400859076379,True,0.4957354428078794,0.4716145593254141,0.735,-1.556,-7.517
1788,2022-07-17 01:00:00,Louda J.,Hofman D.,2.3972602739726026,2.3973311610420462,48.851272015655574,35.023890324025935,95.0,48.62622309197652,29.39584355948807,True,0.49041967063559105,0.463212280437594,-0.0,13.827,19.23
1790,2022-07-17 01:30:00,Kopecky F.,Regner Mic.,1.6852258852258852,1.8,41.08620268620269,45.46666666666667,90.0,40.33211233211233,47.4,True,0.5219940489006627,0.48767021706561975,-0.115,-4.38,-7.068
1791,2022-07-17 01:30:00,Svoboda V.,Klimenta M.,2.896453085901041,1.6360398774749023,43.469721035919044,42.068446756429175,86.0,30.88855858850687,39.44473678536321,True,0.5027204965316804,0.47294202173956956,1.26,1.401,-8.556
1793,2022-07-17 02:00:00,Smesny M.,Bron Z.,1.6418786692759295,1.9614069369809477,40.62230919765166,34.45481191988276,88.0,45.61252446183953,42.831460674157306,True,0.4201205013813316,0.482146542172423,-0.32,6.167,2.781
1795,2022-07-17 02:30:00,Louda J.,Kopecky F.,1.6979472140762464,1.8426321572457576,41.918866080156405,47.043828592357464,95.0,44.80938416422288,42.166280063484315,True,0.4847533160525703,0.5275557462498487,-0.145,-5.125,2.643
1796,2022-07-17 03:00:00,Bron Z.,Klimenta M.,1.9807081807081808,1.3180199363680178,39.728693528693526,37.0342233407067,57.0,47.41684981684982,39.22236839102483,False,0.47732496335255364,0.4707398622289401,0.663,2.694,8.194
1799,2022-07-17 03:30:00,Smesny M.,Svoboda V.,0.820136852394917,2.974113271547587,34.805474095796676,46.867430262144126,55.0,41.302052785923756,38.472139654189476,False,0.4173531650396506,0.5070733388588837,-2.154,-12.062,2.83
1798,2022-07-17 03:30:00,Hofman D.,Kopecky F.,2.099332789982979,1.9213208814014526,41.505972587043395,44.52176036135018,56.0,37.098960897046105,45.083318073612894,False,0.4660320356856097,0.5208396302811069,0.178,-3.016,-7.984
1801,2022-07-17 04:00:00,Regner Mic.,Louda J.,2.2063492063492065,1.84904738641915,43.07936507936508,41.959452857840745,76.0,42.523809523809526,48.9066927210552,True,0.4879394941471327,0.47554844672806756,0.357,1.12,-6.383
1803,2022-07-17 04:30:00,Svoboda V.,Bron Z.,2.9870566357798207,2.4904163105847883,41.93371512877462,42.36466853863997,90.0,32.73606982442367,45.20815529239409,True,0.5109157078128691,0.48094397591700255,0.497,-0.431,-12.472
1804,2022-07-17 05:00:00,Klimenta M.,Smesny M.,0.8295049831820744,1.4103566194430874,30.758555823487335,38.904738641914996,71.0,38.30559209604858,43.15192965315095,False,0.46468709461221236,0.42406905470107825,-0.581,-8.146,-4.846
1805,2022-07-17 05:00:00,Regner Mic.,Hofman D.,1.5984251968503937,1.5496663947355311,40.51968503937008,31.752986288980107,56.0,43.77165354330709,37.04948044850001,False,0.4791452972060949,0.4611674226407832,0.049,8.767,6.722
1807,2022-07-17 05:30:00,Zahradka M.,Louda J.,3.0,1.9245421245421246,42.142857142857146,42.47985347985348,111.0,33.142857142857146,50.45372405372405,True,0.6114806130184861,0.4698218642742327,1.075,-0.337,-17.311
1808,2022-07-17 06:00:00,Bron Z.,Klimenta M.,2.37260048219245,0.9147524916704302,39.34107486190374,31.87927791278742,96.0,41.80193487350078,41.15279605067595,True,0.4840312414436556,0.4614376114165276,1.458,7.462,0.649
1809,2022-07-17 06:00:00,Regner Mic.,Louda J.,1.2980392156862746,2.462336711024295,37.247058823529414,42.23989744841899,85.0,42.88235294117647,42.22585764863875,True,0.47084929073693965,0.4784993576468765,-1.164,-4.993,0.656
1810,2022-07-17 06:30:00,Kopecky F.,Zahradka M.,2.730342565041581,1.4,40.63038071259632,35.13333333333333,87.0,33.52065308613718,36.8,True,0.5314752738652239,0.5507107710923496,1.33,5.497,-3.279
1811,2022-07-17 06:30:00,Svoboda V.,Hyrsl J.,2.993528317891417,2.142857142857143,37.46685756334729,38.142857142857146,64.0,27.368034910961995,33.57142857142857,False,0.5149968443519982,0.539723809127613,0.851,-0.676,-6.203
1815,2022-07-17 09:00:00,Sokol M.,Volhejn J.,2.142857142857143,1.873015873015873,40.285714285714285,40.84126984126984,100.0,45.42857142857143,36.63492063492063,True,0.43049765127879885,0.4557421717575559,0.27,-0.556,8.794
1812,2022-07-17 09:00:00,Moravek J.,Kolenic T.,2.5299501990322093,2.0387324140944973,41.95901862910963,39.77058097965491,72.0,36.288817002901084,38.73308142817991,False,0.4820902198484306,0.4973570363296779,0.491,2.188,-2.444
1814,2022-07-17 09:00:00,Prosa T.,Batthyany T.,1.2857142857142858,2.6166956098131506,38.22222222222222,40.46533175904551,69.0,45.58730158730159,41.17204333224925,False,0.4067768762416525,0.541320236710898,-1.331,-2.243,4.415
1816,2022-07-17 09:30:00,Dvorak M.,Klimenta M.,1.1550889384958598,1.9573762463207247,33.97706269671028,35.93963895828446,84.0,42.38187918230991,36.0763980229741,True,0.5,0.46614747185153765,-0.802,-1.963,6.305
1817,2022-07-17 09:30:00,Svec J.,Kasinski Z.,1.2155489433127336,1.0444800488288701,35.04599069199664,27.961211566338598,55.0,40.81902800030518,38.91110093842985,False,0.5057007613080774,0.46122625960549407,0.171,7.085,1.908
1819,2022-07-17 09:35:00,Konvalinka O.,Zivny P.,1.0,1.7256302264542513,33.285714285714285,41.543429164377706,66.0,40.285714285714285,43.63639138130989,False,0.45615909494180035,0.4814314106063575,-0.726,-8.258,-3.351
1820,2022-07-17 10:00:00,Batthyany T.,Dvorak M.,2.8083478056205355,2.0775445792132112,36.73266586561749,33.488531290117656,69.0,29.58602162296333,29.690938078276883,False,0.5468601955211848,0.5086416632154485,0.731,3.244,-0.105
1821,2022-07-17 10:00:00,Kolenic T.,Svec J.,2.519366235695257,2.107781278848868,45.38529082449024,43.5230600209047,55.0,36.86654060283545,41.40951850523762,False,0.5055391916259222,0.5119505079606473,0.412,1.862,-4.543
1823,2022-07-17 10:00:00,Volhejn J.,Konvalinka O.,1.4330708661417322,0.4666666666666667,35.37795275590551,30.466666666666665,57.0,39.338582677165356,38.53333333333333,False,0.4410484007857265,0.43921157555754775,0.966,4.911,0.805
1827,2022-07-17 10:30:00,Zivny P.,Sokol M.,2.3628345591601305,2.6,39.27164525284585,36.4,99.0,35.817957090975675,32.93333333333333,True,0.48930832186249107,0.4759341020515182,-0.237,2.872,2.885
1824,2022-07-17 10:30:00,Kasinski Z.,Moravek J.,2.022247484187959,2.264974846815917,38.980689855116694,42.479509810933884,109.0,43.95558895560421,41.14441313210786,True,0.4652338107101766,0.48130720237570773,-0.243,-3.499,2.811
1825,2022-07-17 10:30:00,Klimenta M.,Prosa T.,2.4786881232817395,1.141732283464567,42.46981948066266,32.56692913385827,74.0,41.538199012758724,44.28346456692913,False,0.468243408114829,0.3924602496851124,1.337,9.903,-2.745
1830,2022-07-17 11:00:00,Prosa T.,Dvorak M.,1.0705882352941176,2.538772317097921,31.27843137254902,40.244266047732,87.0,41.63137254901961,33.34546925696547,True,0.39131004316510365,0.5133779626167997,-1.468,-8.966,8.286
1831,2022-07-17 11:00:00,Sokol M.,Konvalinka O.,1.7741935483870968,1.7741935483870968,42.903225806451616,34.354838709677416,55.0,42.25806451612903,33.096774193548384,False,0.4773623449911281,0.47359990774361577,0.0,8.548,9.161
1828,2022-07-17 11:00:00,Moravek J.,Svec J.,2.6324875986516947,1.0538866191353575,42.23975479114284,32.76148895831665,55.0,35.57220390901752,37.204743212673996,False,0.48930633867301615,0.5044695605983238,1.579,9.478,-1.633
1835,2022-07-17 11:30:00,Volhejn J.,Zivny P.,2.219607843137255,1.181399252307927,43.219607843137254,33.635736629282064,56.0,44.188235294117646,36.9089951934081,False,0.4533223479412794,0.4826314850436536,1.038,9.584,7.279
1832,2022-07-17 11:30:00,Batthyany T.,Klimenta M.,2.9041739029887577,2.2393440616130067,37.866332934920365,39.734909740012945,92.0,29.793010811867212,44.26909950669728,True,0.5491641129226859,0.46566145304451506,0.665,-1.869,-14.476
1833,2022-07-17 11:30:00,Kolenic T.,Kasinski Z.,1.7596830952073066,2.511125607016018,37.69264518298641,35.99033352025421,75.0,39.43327037791224,32.97775260067978,True,0.4995156168347119,0.4748855911963154,-0.751,1.702,6.456
1836,2022-07-17 12:00:00,Dvorak M.,Prosa T.,1.7693861356194656,1.0352250489236792,33.12213281160989,32.14090019569472,75.0,38.17273477234646,41.31506849315068,True,0.5044584985970284,0.39245086866767315,0.734,0.981,-3.142
1837,2022-07-17 12:00:00,Moravek J.,Svec J.,2.316243723927432,0.5269423045011606,49.11987903592087,27.38073421618312,61.0,44.28610403206444,35.10236759637374,False,0.49167731300195455,0.49754033649724777,1.789,21.739,9.184
1839,2022-07-17 12:00:00,Sokol M.,Zivny P.,1.8888888888888888,2.0907065636181916,46.0,41.81793073982803,98.0,46.19047619047619,42.954543720578926,True,0.47999754969512953,0.4845632362378949,-0.202,4.182,3.236
1840,2022-07-17 12:30:00,Batthyany T.,Klimenta M.,2.9520869515390014,2.6196720308286414,40.43316646985073,40.36745487004329,83.0,27.89650540416735,38.634549753020664,True,0.5545905681337511,0.46947927546369517,0.332,0.066,-10.738
1841,2022-07-17 12:30:00,Kasinski Z.,Kolenic T.,2.755563269735851,2.3798415568447346,44.4951829818401,35.346322556530275,55.0,44.48889825610782,30.71663505906813,False,0.4748812093885922,0.504706692609431,0.376,9.149,13.772
1843,2022-07-17 12:35:00,Konvalinka O.,Volhejn J.,2.3968253968253967,1.1076320939334638,34.17460317460318,33.09001956947162,98.0,27.96825396825397,39.08414872798434,True,0.5,0.44257210349978304,1.289,1.085,-11.116
1845,2022-07-17 13:00:00,Kanera J.,Prosa T.,1.3556630488907029,1.5180840664711632,32.07434490378458,34.07233626588465,75.0,32.5459383990313,46.162267839687196,True,0.5390076146345096,0.3871501722913737,-0.162,-1.998,-13.616
1847,2022-07-17 13:05:00,Lovl J.,Koutnik J.,0.7777975334062989,2.4827050832845368,24.633636829507626,36.15081815875656,81.0,40.0732721468305,28.1771834891958,True,0.46129085278214405,0.5469887917985259,-1.705,-11.517,11.896
1851,2022-07-17 13:30:00,Urbaniec R.,Zika T.,1.8503937007874016,2.8031496062992125,30.0,33.67716535433071,113.0,27.976377952755904,22.47244094488189,True,0.5491262734745171,0.5237536860252433,-0.953,-3.677,5.504
1850,2022-07-17 13:30:00,Sulava L.,Svatos V.,1.4881889763779528,2.905511811023622,27.19685039370079,42.08661417322835,87.0,33.91338582677165,32.62992125984252,True,0.5433073852282362,0.5390467260037907,-1.417,-14.89,1.283
1849,2022-07-17 13:30:00,Manhal Jr. J.,Vidourek J.,2.2992125984251968,0.9589251688483598,35.354330708661415,34.83202520756761,64.0,32.44094488188976,41.81738818624151,False,0.501819079857716,0.43662305699983106,1.34,0.522,-9.376
1848,2022-07-17 13:30:00,Dvorak M.,Skokan V.,2.384693076978521,1.4488188976377954,42.06106653900544,29.41732283464567,72.0,37.0863673699851,30.165354330708663,False,0.5113533363503999,0.5395523496721113,0.936,12.644,6.921
1852,2022-07-17 14:00:00,Koutnik J.,Manhal Jr. J.,1.241351357795103,2.6509803921568627,29.57540280857354,34.17254901960784,50.0,30.588594044298215,24.690196078431374,False,0.5391405447935084,0.5281075920824204,-1.41,-4.597,5.898
1853,2022-07-17 14:00:00,Prosa T.,Dvorak M.,1.258915486077186,2.692346540781457,33.53590620420127,42.030533269275224,94.0,44.080117244748415,35.04318366976964,True,0.3875259914335325,0.5150266910726697,-1.433,-8.495,9.037
1856,2022-07-17 14:30:00,Svatos V.,Havrda L.,2.9529411764705884,2.5873015873015874,37.52549019607843,45.90769230769231,51.0,25.28627450980392,42.65982905982906,False,0.5573694628547133,0.47548801598635265,0.366,-8.382,-17.374
1857,2022-07-17 14:30:00,Vidourek J.,Lovl J.,1.4794630808478173,0.8888987671170338,37.91601554490618,27.816818426612087,75.0,44.90869704122261,38.536636067690836,True,0.43611324168302307,0.45993639701874484,0.591,10.099,6.372
1858,2022-07-17 14:30:00,Zika T.,Marsalek P.,2.4,2.184313725490196,39.86274509803921,39.12549019607843,62.0,37.294117647058826,36.976470588235294,False,0.509802690344869,0.5193924681006638,0.216,0.737,0.318
1859,2022-07-17 14:35:00,Skokan V.,Kanera J.,0.7215686274509804,2.1778315275081677,25.694117647058825,32.537172453616456,60.0,32.090196078431376,26.772969178009664,False,0.5141286355623257,0.5433246510955789,-1.456,-6.843,5.317
1861,2022-07-17 15:00:00,Kanera J.,Dvorak M.,2.588915764519788,2.846173270963778,37.26858623562117,40.515266628992805,46.0,29.886484594804205,34.02159183107909,False,0.5456606134503728,0.517143291336868,-0.257,-3.247,-4.135
1862,2022-07-17 15:00:00,Lovl J.,Manhal Jr. J.,1.9444493855246332,1.3228962818003913,33.908409224652516,31.080234833659492,50.0,39.768318036139604,30.356164383561644,False,0.46100330573635345,0.5133446163997589,0.622,2.828,9.412
1860,2022-07-17 15:00:00,Havrda L.,Sulava L.,2.793675985838115,2.1232876712328768,43.453546575509705,36.81800391389432,39.0,35.32901965571969,38.23679060665362,False,0.4885528949477389,0.5267191495267515,0.67,6.636,-2.908
1863,2022-07-17 15:00:00,Marsalek P.,Urbaniec R.,2.592954990215264,2.7142857142857144,37.0587084148728,51.54207436399217,89.0,29.974559686888455,51.540117416829744,True,0.5351515912839622,0.5306063270424437,-0.121,-14.483,-21.566
1865,2022-07-17 15:30:00,Prosa T.,Skokan V.,1.1294261294261294,0.8610567514677103,33.26788766788767,29.354207436399218,96.0,43.03980463980464,35.551859099804304,True,0.3878410704029261,0.5031016670094445,0.268,3.914,7.488
1864,2022-07-17 15:30:00,Koutnik J.,Vidourek J.,1.1206756213548763,2.2397319029483334,35.2877041281243,36.95800731563917,83.0,35.29429926600421,36.454344489261864,True,0.5377116107742874,0.4436270412744257,-1.119,-1.67,-1.16
1868,2022-07-17 16:00:00,Sulava L.,Svatos V.,1.0606060606060606,1.2365591397849462,32.40469208211144,28.622678396871944,82.0,36.116324535679375,34.33040078201368,True,0.5161907190960151,0.5236310565831926,-0.176,3.782,1.786
1869,2022-07-17 16:00:00,Vidourek J.,Koutnik J.,1.619865803686572,0.5603376770824616,35.47900330519755,26.14384988399741,94.0,38.727172786515425,34.147149359500254,True,0.4422697034278591,0.5275711401224539,1.06,9.335,4.58
1870,2022-07-17 16:10:00,Dvorak M.,Skokan V.,2.4230866346938287,0.43010752688172044,44.757633322398426,27.67546432062561,54.0,39.510795925763986,34.775171065493645,False,0.5180841208248428,0.4915544095977468,1.993,17.082,4.736
1871,2022-07-17 16:10:00,Urbaniec R.,Zika T.,1.3558162267839686,1.0987292277614857,39.25904203323558,37.713587487781034,49.0,42.76148582600195,40.82697947214076,False,0.51956518324661,0.49875510384508726,0.257,1.545,1.935
1873,2022-07-17 16:30:00,Kanera J.,Prosa T.,2.79445788245132,2.0648272494200954,35.63429311628853,39.134659992674884,73.0,27.943242295592317,46.020266145769746,False,0.547746381219819,0.3944775736205516,0.73,-3.5,-18.077
1874,2022-07-17 16:30:00,Manhal Jr. J.,Lovl J.,2.1622678396871944,2.4722246932538456,32.04105571847507,37.45420461562854,58.0,23.671554252199414,36.884159015383716,False,0.534257668417638,0.4651284805534255,-0.31,-5.413,-13.213
